frontal,vertical,lateral,rssi,phase,frequency,X_id_1,X_id_2,X_id_3,Y
0.75277,0.79004,0.054735,-58.0,2.0755,920.75,1.0,0.0,0.0,1
0.75277,0.79004,0.054735,-59.5,6.0914,923.75,1.0,0.0,0.0,1
0.91693,0.72114,0.12315,-60.0,6.205,923.75,1.0,0.0,0.0,1
0.91693,0.72114,0.12315,-58.0,1.2594,921.75,1.0,0.0,0.0,1
0.91693,0.72114,0.12315,-58.0,1.7027,921.25,1.0,0.0,0.0,1
0.91693,0.72114,0.12315,-59.0,0.3252,923.25,1.0,0.0,0.0,1
0.91693,0.72114,0.12315,-57.5,5.2186,920.75,1.0,0.0,0.0,1
0.77622,0.77856,0.054735,-58.0,1.3683,921.75,1.0,0.0,0.0,1
0.77622,0.77856,0.054735,-58.0,5.6282,920.25,1.0,0.0,0.0,1
0.77622,0.77856,0.054735,-59.5,0.30066,923.25,1.0,0.0,0.0,1
0.34238,0.95081,-0.093505,-58.0,0.052155,921.25,1.0,0.0,0.0,3
0.13132,1.0656,0.020525,-60.5,1.9436,924.75,0.0,1.0,0.0,3
0.13132,1.0656,0.020525,-58.5,6.1881,924.25,0.0,0.0,1.0,3
0.13132,1.0656,0.020525,-60.0,3.5036,921.25,0.0,1.0,0.0,3
0.0023451,0.98526,0.043332,-60.0,4.6096,920.25,0.0,0.0,1.0,3
0.025796,1.1001,0.020525,-61.0,0.3252,925.75,0.0,0.0,1.0,0
0.025796,1.1001,0.020525,-59.5,5.6604,923.25,0.0,0.0,1.0,0
0.18995,1.0312,-0.0022806,-59.5,4.6495,924.75,0.0,0.0,1.0,0
0.2603,0.98526,0.043332,-60.5,4.3059,925.25,0.0,0.0,1.0,0
0.2603,0.98526,0.043332,-59.5,1.5539,924.25,0.0,0.0,1.0,0
0.1196,1.0427,-0.025087,-60.5,0.51235,922.25,0.0,1.0,0.0,0
0.1196,1.0542,-0.025087,-62.0,0.064427,923.25,0.0,1.0,0.0,0
0.1196,1.0542,-0.025087,-62.0,0.40344,922.75,0.0,1.0,0.0,0
0.1196,1.0427,-0.047893,-60.0,0.71023,921.75,0.0,1.0,0.0,0
0.1196,1.0427,-0.025087,-59.5,4.8397,923.75,0.0,0.0,1.0,0
0.1196,1.0427,-0.025087,-62.5,5.6972,924.25,0.0,1.0,0.0,0
0.1196,1.0427,-0.03649,-60.0,0.61052,922.25,0.0,1.0,0.0,0
0.1196,1.0427,-0.03649,-59.5,0.92039,921.75,0.0,1.0,0.0,0
0.1196,1.0427,-0.03649,-59.0,5.0223,923.25,0.0,0.0,1.0,0
0.37756,0.93932,0.088944,-61.0,0.35435,922.75,0.0,1.0,0.0,0
0.29548,0.97377,0.043332,-59.5,0.8667,921.75,0.0,1.0,0.0,0
0.29548,0.97377,0.043332,-59.0,4.9824,923.25,0.0,0.0,1.0,0
0.37756,0.93932,0.088944,-61.0,4.3335,924.75,0.0,0.0,1.0,0
0.37756,0.93932,0.088944,-59.5,4.8458,923.75,0.0,0.0,1.0,0
0.37756,0.93932,0.088944,-62.5,5.6819,924.25,0.0,1.0,0.0,0
0.27203,0.99674,0.020525,-60.0,0.53383,922.25,0.0,1.0,0.0,0
0.17823,1.0312,-0.013684,-59.0,4.9609,923.25,0.0,0.0,1.0,0
0.17823,1.0312,-0.013684,-60.5,0.13192,922.75,0.0,1.0,0.0,0
0.13132,1.0427,-0.03649,-61.0,4.2982,924.75,0.0,0.0,1.0,0
0.13132,1.0427,-0.03649,-59.5,4.8044,923.75,0.0,0.0,1.0,0
0.2603,0.99674,0.031928,-59.0,1.1443,921.25,0.0,1.0,0.0,0
0.2603,0.99674,0.031928,-59.0,1.1167,921.25,0.0,1.0,0.0,0
0.29548,0.98526,0.043332,-70.5,5.0713,925.75,0.0,1.0,0.0,0
0.29548,0.98526,0.043332,-65.5,0.25924,922.75,0.0,1.0,0.0,0
0.44791,0.92784,0.088944,-65.0,1.3468,920.25,0.0,1.0,0.0,0
0.44791,0.92784,0.088944,-66.0,0.71484,921.25,0.0,1.0,0.0,0
0.44791,0.92784,0.088944,-59.5,5.0192,922.25,0.0,0.0,1.0,0
0.44791,0.92784,0.12315,-70.5,2.327,924.75,0.0,1.0,0.0,0
0.2603,0.98526,0.054735,-59.5,1.8024,920.25,0.0,1.0,0.0,0
0.29548,0.99674,0.043332,-61.0,1.3545,921.25,0.0,1.0,0.0,0
0.37756,0.91636,0.077541,-65.0,0.087437,923.25,0.0,1.0,0.0,0
0.37756,0.91636,0.077541,-59.0,5.2892,922.75,0.0,0.0,1.0,0
0.1665,1.0427,-0.013684,-59.5,1.2824,920.75,0.0,1.0,0.0,0
0.1665,1.0427,-0.013684,-63.0,5.7417,923.75,0.0,1.0,0.0,0
0.1665,1.0427,-0.013684,-60.5,4.5713,924.25,0.0,0.0,1.0,0
0.37756,0.95081,0.088944,-59.5,0.99402,921.25,0.0,1.0,0.0,0
0.17823,1.0312,-0.025087,-60.0,0.71023,921.75,0.0,1.0,0.0,0
0.15478,1.0427,-0.025087,-58.5,1.1766,920.75,0.0,1.0,0.0,0
0.14305,1.0542,-0.025087,-59.5,0.86056,921.25,0.0,1.0,0.0,0
0.14305,1.0542,-0.025087,-60.0,0.62126,921.75,0.0,1.0,0.0,0
0.31893,0.96229,0.054735,-61.5,0.072097,922.75,0.0,1.0,0.0,0
0.1196,1.0427,-0.03649,-64.0,5.2477,924.75,0.0,1.0,0.0,0
0.1196,1.0427,-0.03649,-63.0,5.7402,923.75,0.0,1.0,0.0,0
0.1196,1.0427,-0.03649,-63.5,5.4533,924.25,0.0,1.0,0.0,0
0.17823,1.0427,-0.025087,-59.5,0.92346,921.25,0.0,1.0,0.0,0
0.1665,1.0427,-0.025087,-60.5,0.57524,921.75,0.0,1.0,0.0,0
0.1665,1.0427,-0.025087,-62.0,5.9641,923.25,0.0,1.0,0.0,0
0.1665,1.0427,-0.025087,-63.0,5.7463,923.75,0.0,1.0,0.0,0
0.15478,1.0427,-0.03649,-60.0,0.92806,921.25,0.0,1.0,0.0,0
0.1665,1.0427,-0.013684,-59.0,5.7524,921.75,0.0,0.0,1.0,0
0.1665,1.0427,-0.013684,-66.5,4.7185,925.75,0.0,1.0,0.0,0
0.24858,1.0082,0.0091224,-59.5,5.1925,922.75,0.0,0.0,1.0,0
0.24858,1.0082,0.0091224,-59.0,1.2303,920.75,0.0,1.0,0.0,0
0.17823,1.0312,-0.013684,-59.5,0.94647,921.25,0.0,1.0,0.0,0
0.17823,1.0312,-0.013684,-59.0,5.7448,921.75,0.0,0.0,1.0,0
0.42446,0.92784,0.10035,-60.0,4.9563,923.25,0.0,0.0,1.0,0
0.42446,0.92784,0.10035,-59.5,5.1772,922.75,0.0,0.0,1.0,0
0.22513,1.0082,0.0091224,-60.5,4.6924,923.75,0.0,0.0,1.0,0
0.1665,1.0427,-0.03649,-59.5,0.97254,921.25,0.0,1.0,0.0,0
0.15478,1.0427,-0.025087,-61.0,0.36509,922.25,0.0,1.0,0.0,0
0.23685,1.0082,0.020525,-62.0,0.041417,922.75,0.0,1.0,0.0,0
0.13132,1.0312,-0.047893,-58.0,0.10278,920.75,0.0,0.0,1.0,0
0.13132,1.0312,-0.047893,-61.0,4.7139,923.75,0.0,0.0,1.0,0
0.13132,1.0312,-0.047893,-59.0,1.4128,920.25,0.0,1.0,0.0,0
0.35411,0.95081,0.077541,-62.5,5.9733,923.25,0.0,1.0,0.0,0
0.35411,0.95081,0.077541,-59.5,1.2425,920.75,0.0,1.0,0.0,0
0.33066,0.98526,0.043332,-60.0,4.7308,923.75,0.0,0.0,1.0,0
0.33066,0.98526,0.043332,-66.0,4.9655,925.25,0.0,1.0,0.0,0
0.1665,1.0312,-0.025087,-61.0,0.31447,922.25,0.0,1.0,0.0,0
0.1665,1.0312,-0.025087,-61.0,0.61206,921.75,0.0,1.0,0.0,0
0.2134,1.0312,-0.013684,-61.5,0.029146,922.75,0.0,1.0,0.0,0
0.2134,1.0312,-0.013684,-59.0,1.2855,920.75,0.0,1.0,0.0,0
0.2134,1.0312,-0.013684,-60.0,4.7415,923.75,0.0,0.0,1.0,0
0.42446,0.92784,0.10035,-60.0,0.93113,921.25,0.0,1.0,0.0,0
0.42446,0.92784,0.10035,-61.0,0.31753,922.25,0.0,1.0,0.0,0
0.17823,1.0427,-0.025087,-66.5,4.7661,925.75,0.0,1.0,0.0,0
0.17823,1.0427,-0.025087,-59.5,4.9087,923.25,0.0,0.0,1.0,0
0.2134,1.0427,-0.025087,-65.0,5.237,924.75,0.0,1.0,0.0,0
0.24858,1.0082,0.020525,-62.0,0.003068,922.75,0.0,1.0,0.0,0
0.37756,0.95081,0.088944,-59.5,1.2164,920.75,0.0,1.0,0.0,0
0.37756,0.95081,0.088944,-64.0,5.3996,924.25,0.0,1.0,0.0,0
0.38928,0.92784,0.088944,-60.5,0.60439,921.75,0.0,1.0,0.0,0
0.41273,0.92784,0.088944,-59.5,1.827,923.25,0.0,0.0,1.0,0
0.41273,0.92784,0.088944,-62.0,6.231,922.75,0.0,1.0,0.0,0
0.37756,0.96229,0.066138,-64.0,0.61052,925.25,0.0,0.0,1.0,0
-0.11491,1.0197,-0.49261,-59.0,4.7001,922.25,0.0,0.0,1.0,0
0.58862,0.70966,-0.56103,-59.0,6.1421,923.75,0.0,0.0,1.0,0
0.70587,0.50296,-0.64085,-60.0,5.1419,925.25,0.0,0.0,1.0,2
0.70587,0.52593,-0.31016,-68.5,4.786,921.25,0.0,0.0,1.0,2
0.70587,0.52593,-0.31016,-59.5,0.64427,920.75,0.0,1.0,0.0,2
0.70587,0.52593,-0.31016,-61.5,6.2786,924.25,0.0,0.0,1.0,2
0.2603,0.91636,-0.58384,-60.0,5.2048,925.75,0.0,1.0,0.0,0
0.2603,0.91636,-0.58384,-61.5,5.4303,923.25,0.0,0.0,1.0,0
0.2603,0.91636,-0.58384,-62.0,6.2586,922.75,0.0,1.0,0.0,0
-0.032831,0.97377,0.054735,-62.0,5.4579,923.75,0.0,1.0,0.0,0
-0.032831,0.97377,0.054735,-59.5,5.7264,924.25,0.0,1.0,0.0,0
0.36583,0.93932,0.020525,-60.0,0.096641,922.25,0.0,1.0,0.0,0
0.36583,0.93932,0.020525,-65.5,4.7983,925.75,0.0,1.0,0.0,0
0.36583,0.93932,0.020525,-62.5,4.2829,923.25,0.0,0.0,1.0,0
0.23685,1.0197,0.031928,-65.0,4.9609,924.75,0.0,1.0,0.0,0
0.23685,1.0197,0.031928,-63.0,5.6788,923.75,0.0,1.0,0.0,0
0.10787,1.0312,-0.070699,-59.0,1.6659,920.25,0.0,1.0,0.0,0
0.10787,1.0312,-0.070699,-59.5,0.83755,921.25,0.0,1.0,0.0,0
0.10787,1.0312,-0.070699,-60.0,0.14266,922.25,0.0,1.0,0.0,0
0.33066,0.97377,0.043332,-60.5,6.0914,922.75,0.0,1.0,0.0,0
0.1665,1.0312,-0.025087,-62.5,3.8748,923.75,0.0,0.0,1.0,0
0.1665,1.0312,-0.025087,-60.0,5.8521,920.25,0.0,0.0,1.0,0
0.23685,1.0312,0.0091224,-59.5,6.2464,922.25,0.0,1.0,0.0,0
0.23685,1.0312,0.0091224,-60.5,4.9532,921.75,0.0,0.0,1.0,0
0.23685,1.0312,0.0091224,-62.0,4.154,923.25,0.0,0.0,1.0,0
0.23685,1.0312,0.0091224,-60.5,5.9902,922.75,0.0,1.0,0.0,0
0.23685,1.0312,0.0091224,-58.5,1.0492,920.75,0.0,1.0,0.0,0
0.20168,1.0197,-0.03649,-65.0,4.3933,925.75,0.0,1.0,0.0,0
0.20168,1.0197,-0.03649,-60.0,6.0316,922.75,0.0,1.0,0.0,0
0.38928,0.92784,0.077541,-64.0,4.5743,925.25,0.0,1.0,0.0,0
0.38928,0.92784,0.077541,-57.5,1.2379,920.25,0.0,1.0,0.0,0
0.15478,1.0312,-0.025087,-58.0,0.91272,921.25,0.0,1.0,0.0,0
0.15478,1.0312,-0.025087,-59.0,5.9979,922.75,0.0,1.0,0.0,0
0.22513,1.0082,-0.0022806,-58.5,4.0681,920.75,0.0,1.0,0.0,0
0.22513,1.0082,-0.0022806,-62.5,3.7306,923.75,0.0,0.0,1.0,0
0.22513,1.0082,-0.0022806,-58.0,4.3918,920.25,0.0,1.0,0.0,0
0.22513,1.0082,-0.03649,-60.0,6.2663,922.25,0.0,1.0,0.0,0
0.22513,1.0082,-0.03649,-60.0,4.6648,921.75,0.0,0.0,1.0,0
0.22513,1.0082,-0.03649,-66.0,5.0652,923.25,0.0,1.0,0.0,0
0.0023451,1.0656,-0.059296,-63.5,5.2125,923.75,0.0,1.0,0.0,0
0.0023451,1.0656,-0.059296,-59.5,5.9166,920.25,0.0,0.0,1.0,0
0.0023451,1.0656,-0.059296,-60.0,5.2508,921.25,0.0,0.0,1.0,0
0.24858,1.0312,-0.025087,-59.5,0.17794,921.75,0.0,1.0,0.0,0
0.24858,1.0312,-0.025087,-60.0,4.4577,922.75,0.0,0.0,1.0,0
0.18995,1.0197,-0.059296,-65.0,5.1097,924.75,0.0,1.0,0.0,0
0.18995,1.0197,-0.059296,-58.5,4.4255,920.25,0.0,1.0,0.0,0
0.20168,1.0312,-0.047893,-60.0,6.2632,922.25,0.0,1.0,0.0,0
0.20168,1.0312,-0.047893,-59.5,0.30219,921.75,0.0,1.0,0.0,0
0.20168,1.0312,-0.047893,-61.5,3.9945,923.25,0.0,0.0,1.0,0
0.45964,0.91636,0.088944,-59.0,5.4886,920.75,0.0,0.0,1.0,0
0.14305,1.0427,-0.070699,-59.5,5.1741,921.25,0.0,0.0,1.0,0
0.14305,1.0427,-0.070699,-60.0,4.5866,922.25,0.0,0.0,1.0,0
0.14305,1.0427,-0.070699,-69.5,1.356,925.75,0.0,1.0,0.0,0
0.2134,1.0312,-0.047893,-60.0,1.06,920.75,0.0,1.0,0.0,0
0.2134,1.0312,-0.047893,-66.5,4.8827,924.75,0.0,1.0,0.0,0
0.2134,1.0312,-0.047893,-67.5,1.4726,925.25,0.0,1.0,0.0,0
0.2134,1.0312,-0.047893,-59.0,1.3008,920.25,0.0,1.0,0.0,0
0.22513,1.0197,-0.025087,-61.0,6.2004,922.25,0.0,1.0,0.0,0
0.47136,0.90487,0.088944,-61.5,1.0891,922.75,0.0,0.0,1.0,0
0.47136,0.90487,0.088944,-59.5,0.83909,920.75,0.0,1.0,0.0,0
0.2134,1.0312,-0.047893,-59.5,1.3023,920.25,0.0,1.0,0.0,0
0.2134,1.0312,-0.047893,-60.5,4.5881,922.25,0.0,0.0,1.0,0
0.24858,1.0197,-0.025087,-61.0,4.22,922.75,0.0,0.0,1.0,0
0.29548,0.98526,-0.013684,-59.5,1.2057,920.25,0.0,1.0,0.0,0
0.2134,1.0312,-0.047893,-60.0,4.7937,921.75,0.0,0.0,1.0,0
0.50654,0.90487,0.088944,-61.5,5.7356,922.75,0.0,1.0,0.0,0
0.50654,0.90487,0.088944,-59.0,0.70563,920.75,0.0,1.0,0.0,0
0.36583,0.95081,0.054735,-60.0,5.0468,921.25,0.0,0.0,1.0,0
0.36583,0.95081,0.054735,-60.5,5.961,922.25,0.0,1.0,0.0,0
0.2603,0.99674,-0.0022806,-62.5,3.9255,923.25,0.0,0.0,1.0,0
0.2603,0.99674,-0.0022806,-59.5,0.70256,920.75,0.0,1.0,0.0,0
0.20168,1.0312,-0.047893,-60.0,0.37429,921.25,0.0,1.0,0.0,0
0.20168,1.0312,-0.047893,-61.0,4.4455,922.25,0.0,0.0,1.0,0
0.20168,1.0312,-0.047893,-60.5,1.5815,921.75,0.0,0.0,1.0,0
0.48309,0.90487,0.088944,-61.5,5.6635,922.75,0.0,1.0,0.0,0
0.48309,0.90487,0.088944,-59.5,0.66728,920.75,0.0,1.0,0.0,0
0.28376,1.0082,-0.0022806,-59.5,5.0575,921.25,0.0,0.0,1.0,0
0.28376,1.0082,-0.0022806,-59.5,5.0974,921.25,0.0,0.0,1.0,0
0.28376,1.0082,-0.0022806,-59.5,4.8121,921.75,0.0,0.0,1.0,0
0.28376,1.0082,-0.0022806,-63.0,5.7171,923.25,0.0,1.0,0.0,0
0.48309,0.91636,0.088944,-59.0,5.3229,920.75,0.0,0.0,1.0,0
0.48309,0.91636,0.088944,-59.5,1.2042,920.25,0.0,1.0,0.0,0
0.48309,0.91636,0.088944,-59.5,1.195,920.25,0.0,1.0,0.0,0
0.2603,1.0197,-0.013684,-60.5,4.4179,922.25,0.0,0.0,1.0,0
0.2603,1.0197,-0.013684,-60.5,0.20095,921.75,0.0,1.0,0.0,0
0.2603,1.0197,-0.013684,-67.5,4.3611,925.75,0.0,1.0,0.0,0
0.20168,1.0312,-0.047893,-64.5,4.8198,924.75,0.0,1.0,0.0,0
0.20168,1.0312,-0.047893,-62.5,0.47247,923.75,0.0,0.0,1.0,0
0.37756,0.95081,0.054735,-59.5,4.9762,921.25,0.0,0.0,1.0,0
0.37756,0.95081,0.054735,-61.5,6.1881,922.25,0.0,1.0,0.0,0
0.24858,1.0082,-0.025087,-61.0,4.2016,922.75,0.0,0.0,1.0,0
0.24858,1.0082,-0.025087,-59.5,0.98021,920.75,0.0,1.0,0.0,0
0.31893,0.96229,0.0091224,-64.0,5.1664,924.25,0.0,1.0,0.0,0
0.31893,0.96229,0.0091224,-59.0,0.63967,921.25,0.0,1.0,0.0,0
0.43619,0.90487,0.077541,-60.5,4.49,922.25,0.0,0.0,1.0,0
0.43619,0.90487,0.077541,-62.5,5.6742,923.25,0.0,1.0,0.0,0
0.23685,1.0197,-0.03649,-59.5,0.91579,920.75,0.0,1.0,0.0,0
0.23685,1.0197,-0.03649,-58.5,1.1474,920.25,0.0,1.0,0.0,0
0.22513,1.0082,-0.025087,-60.5,6.0454,922.25,0.0,1.0,0.0,0
0.22513,1.0082,-0.025087,-62.0,3.8672,923.25,0.0,0.0,1.0,0
0.22513,1.0312,-0.03649,-59.5,5.3643,920.75,0.0,0.0,1.0,0
0.22513,1.0312,-0.03649,-63.0,5.26,923.75,0.0,1.0,0.0,0
0.22513,1.0312,-0.03649,-64.0,5.0038,924.25,0.0,1.0,0.0,0
0.15478,1.0197,-0.070699,-60.0,0.52002,921.25,0.0,1.0,0.0,0
0.15478,1.0197,-0.070699,-60.5,4.4071,922.25,0.0,0.0,1.0,0
0.44791,0.93932,0.054735,-61.0,4.2675,922.75,0.0,0.0,1.0,0
0.44791,0.93932,0.054735,-59.5,0.99249,920.75,0.0,1.0,0.0,0
0.44791,0.93932,0.054735,-66.0,4.9563,924.75,0.0,1.0,0.0,0
0.30721,0.97377,-0.0022806,-59.0,1.2778,920.25,0.0,1.0,0.0,0
0.30721,0.97377,-0.0022806,-59.5,5.0759,921.25,0.0,0.0,1.0,0
0.18995,1.0542,-0.047893,-60.5,0.21936,921.75,0.0,1.0,0.0,0
0.18995,1.0542,-0.047893,-60.5,1.5739,921.75,0.0,0.0,1.0,0
0.18995,1.0542,-0.047893,-61.0,4.1387,922.75,0.0,0.0,1.0,0
0.2134,1.0312,-0.047893,-62.5,3.5864,923.75,0.0,0.0,1.0,0
0.2134,1.0312,-0.047893,-59.0,5.5898,920.25,0.0,0.0,1.0,0
0.43619,0.92784,0.043332,-59.5,4.9364,921.25,0.0,0.0,1.0,0
0.43619,0.92784,0.043332,-60.5,4.3166,922.25,0.0,0.0,1.0,0
0.43619,0.92784,0.043332,-61.5,3.6754,923.25,0.0,0.0,1.0,0
0.43619,0.92784,0.043332,-60.5,5.7877,922.75,0.0,1.0,0.0,0
0.2603,0.99674,-0.013684,-62.0,5.2094,923.75,0.0,1.0,0.0,0
0.20168,1.0082,0.031928,-59.0,4.9762,921.25,0.0,0.0,1.0,0
0.20168,1.0082,0.031928,-61.0,5.9288,922.25,0.0,1.0,0.0,0
0.20168,1.0082,0.031928,-59.5,4.6372,921.75,0.0,0.0,1.0,0
0.23685,1.0082,-0.013684,-61.0,5.7371,922.75,0.0,1.0,0.0,0
0.2603,0.99674,-0.013684,-59.0,5.4533,920.25,0.0,0.0,1.0,0
0.2603,0.99674,-0.013684,-59.5,4.8796,921.25,0.0,0.0,1.0,0
0.2603,0.99674,-0.013684,-60.5,6.0393,922.25,0.0,1.0,0.0,0
0.42446,0.92784,0.077541,-65.0,2.4406,925.75,0.0,0.0,1.0,0
0.42446,0.92784,0.077541,-60.5,4.0865,922.75,0.0,0.0,1.0,0
0.42446,0.92784,0.077541,-60.0,0.59212,920.75,0.0,1.0,0.0,0
-0.13836,0.98526,-0.013684,-63.5,4.4409,921.75,0.0,1.0,0.0,3
-0.13836,0.98526,-0.013684,-59.0,5.6681,920.25,1.0,0.0,0.0,3
0.65897,0.83597,-0.03649,-60.0,0.79153,922.25,1.0,0.0,0.0,1
0.65897,0.83597,-0.03649,-60.5,0.76085,922.25,1.0,0.0,0.0,1
0.65897,0.83597,-0.03649,-60.5,0.72864,922.25,1.0,0.0,0.0,1
0.65897,0.83597,-0.03649,-60.5,0.55837,922.25,1.0,0.0,0.0,1
0.69414,0.80152,-0.047893,-60.0,0.81148,921.75,1.0,0.0,0.0,1
0.69414,0.80152,-0.047893,-60.5,0.79614,921.75,1.0,0.0,0.0,1
0.69414,0.80152,-0.047893,-60.0,1.3975,920.75,1.0,0.0,0.0,1
0.78795,0.75559,-0.013684,-61.0,0.59825,921.75,1.0,0.0,0.0,1
0.78795,0.75559,-0.013684,-61.0,0.26231,922.25,1.0,0.0,0.0,1
0.78795,0.75559,-0.013684,-60.5,0.61666,921.75,1.0,0.0,0.0,1
0.78795,0.75559,-0.013684,-60.0,0.82682,921.25,1.0,0.0,0.0,1
0.7645,0.76708,-0.047893,-61.0,0.45713,921.75,1.0,0.0,0.0,1
0.7645,0.76708,-0.047893,-61.0,0.16874,922.25,1.0,0.0,0.0,1
0.7645,0.76708,-0.047893,-60.5,0.41111,921.75,1.0,0.0,0.0,1
0.8583,0.72114,-0.0022806,-58.5,0.70256,921.75,0.0,1.0,0.0,3
0.51826,0.83597,-0.36718,-59.0,5.9948,925.25,0.0,0.0,1.0,0
0.42446,0.83597,-0.54963,-51.0,5.2247,920.25,0.0,1.0,0.0,0
0.69414,0.59483,-0.4584,-52.0,0.11198,922.25,0.0,1.0,0.0,0
1.0694,0.42258,-0.28736,-60.5,1.5186,922.75,0.0,0.0,1.0,0
1.2101,-0.0022966,-0.093505,-58.5,5.9104,920.25,0.0,1.0,0.0,2
1.2101,-0.0022966,-0.093505,-59.5,5.5545,920.75,0.0,1.0,0.0,2
1.2101,-0.0022966,-0.093505,-59.0,5.2938,921.25,0.0,1.0,0.0,2
1.2452,-0.01378,-0.093505,-59.0,5.4502,920.75,0.0,1.0,0.0,2
1.2452,-0.01378,-0.093505,-60.0,1.6429,922.25,0.0,1.0,0.0,2
1.2452,-0.01378,-0.093505,-59.5,5.7555,920.25,0.0,1.0,0.0,2
1.2452,-0.01378,-0.093505,-60.0,5.6404,920.75,0.0,1.0,0.0,2
1.2101,0.0091865,-0.11631,-60.0,2.0172,921.25,0.0,1.0,0.0,2
1.2101,0.0091865,-0.11631,-60.0,1.6674,921.75,0.0,1.0,0.0,2
1.2687,-0.01378,-0.093505,-65.5,5.8767,925.75,0.0,1.0,0.0,2
1.257,-0.01378,-0.093505,-60.0,5.3459,920.75,0.0,1.0,0.0,2
1.257,-0.01378,-0.093505,-63.5,0.061359,924.75,0.0,1.0,0.0,2
1.3625,-0.048229,-0.059296,-65.5,5.7647,925.75,0.0,1.0,0.0,2
1.2921,0.02067,-0.11631,-67.5,5.9657,922.75,0.0,0.0,1.0,2
0.78795,0.53741,-0.59524,-59.5,0.53843,925.25,0.0,0.0,1.0,0
0.1665,0.89339,-0.54963,-59.5,0.3973,920.25,0.0,0.0,1.0,0
0.1665,0.89339,-0.54963,-61.0,0.86517,921.25,0.0,0.0,1.0,0
-0.20871,0.82449,-0.10491,-60.0,0.72711,923.75,0.0,0.0,1.0,0
0.27203,1.0427,0.13456,-69.0,2.9284,922.25,1.0,0.0,0.0,0
0.27203,1.0427,0.13456,-69.0,6.274,921.75,0.0,1.0,0.0,3
0.037521,0.96229,-0.013684,-50.0,1.0661,920.25,1.0,0.0,0.0,3
-0.056282,1.1001,0.3056,-50.5,0.83449,920.25,1.0,0.0,0.0,3
0.014071,0.83597,0.043332,-50.0,5.5116,921.25,1.0,0.0,0.0,3
0.0023451,0.83597,-0.0022806,-51.0,3.7981,922.25,1.0,0.0,0.0,3
-0.044557,0.93932,-0.013684,-60.5,6.1329,921.75,1.0,0.0,0.0,1
-0.044557,0.93932,-0.013684,-61.0,5.7156,922.25,1.0,0.0,0.0,1
-0.044557,0.93932,-0.013684,-59.0,0.38196,920.75,1.0,0.0,0.0,1
-0.044557,0.93932,-0.013684,-60.0,5.6957,922.25,1.0,0.0,0.0,1
-0.044557,0.93932,-0.013684,-61.0,5.9534,921.75,1.0,0.0,0.0,1
-0.044557,0.93932,-0.013684,-60.5,5.912,921.75,1.0,0.0,0.0,1
-0.044557,0.93932,-0.013684,-60.5,5.6036,922.25,1.0,0.0,0.0,1
0.94038,0.65224,0.0091224,-63.5,1.0999,924.75,1.0,0.0,0.0,1
0.94038,0.65224,0.0091224,-60.0,0.32214,920.75,1.0,0.0,0.0,1
0.94038,0.65224,0.0091224,-59.5,0.33441,920.75,1.0,0.0,0.0,1
0.94038,0.65224,0.0091224,-62.5,1.1075,924.75,1.0,0.0,0.0,1
0.9052,0.66373,-0.013684,-60.0,6.1773,921.25,1.0,0.0,0.0,1
0.9052,0.66373,-0.013684,-60.0,5.5392,922.25,1.0,0.0,0.0,1
0.9052,0.66373,-0.013684,-59.5,0.25771,920.75,1.0,0.0,0.0,1
0.9052,0.66373,-0.013684,-60.0,5.8583,921.75,1.0,0.0,0.0,1
0.9052,0.66373,-0.013684,-60.5,5.484,922.25,1.0,0.0,0.0,1
0.9052,0.66373,-0.013684,-60.5,5.5223,922.25,1.0,0.0,0.0,1
0.89348,0.66373,-0.013684,-60.5,5.5269,922.25,1.0,0.0,0.0,1
0.89348,0.66373,-0.013684,-60.0,5.4502,922.25,1.0,0.0,0.0,1
0.025796,1.0082,0.077541,-60.0,2.5142,922.25,0.0,0.0,1.0,3
0.2134,0.96229,-0.070699,-59.0,3.8442,924.75,0.0,1.0,0.0,3
0.2134,0.96229,-0.070699,-66.5,1.2287,920.75,0.0,0.0,1.0,3
0.2134,0.96229,-0.070699,-59.5,4.7185,923.25,0.0,1.0,0.0,3
0.14305,0.84746,-0.0022806,-65.0,5.5423,924.75,0.0,1.0,0.0,3
-0.25561,1.0082,-0.059296,-63.0,5.9472,922.25,0.0,0.0,1.0,0
0.33066,0.93932,-0.025087,-60.0,5.7402,922.75,0.0,1.0,0.0,0
0.33066,0.93932,-0.025087,-63.5,0.088971,920.75,0.0,0.0,1.0,0
0.33066,0.93932,-0.025087,-64.5,1.0753,923.25,0.0,0.0,1.0,0
-0.0093803,0.98526,-0.11631,-60.0,5.1987,922.75,0.0,1.0,0.0,0
-0.0093803,0.98526,-0.11631,-63.0,1.1336,921.25,0.0,0.0,1.0,0
-0.0093803,0.98526,-0.11631,-60.5,1.063,920.75,0.0,0.0,1.0,0
0.084423,0.99674,-0.42419,-53.0,2.5587,921.75,0.0,1.0,0.0,0
0.33066,0.70966,-0.75488,-60.0,5.5392,925.25,0.0,0.0,1.0,0
0.29548,0.69818,-0.78909,-64.0,0.57524,925.75,0.0,0.0,1.0,0
0.29548,0.69818,-0.78909,-63.0,3.9884,924.25,0.0,0.0,1.0,0
0.43619,0.56038,-0.72067,-51.5,0.029146,922.75,0.0,1.0,0.0,0
0.68242,0.37665,-0.89172,-63.0,0.84216,923.75,0.0,0.0,1.0,0
0.68242,0.37665,-0.89172,-46.0,3.5205,921.25,0.0,1.0,0.0,0
